,id,retweet_count,favorite_count,retweeted,language
2209,668142349051129856,251,527,False,en
2210,668113020489474048,212,607,False,en
2211,667937095915278337,716,1133,False,en
2212,667924896115245057,97,270,False,en
2213,667915453470232577,49,191,False,en
2214,667911425562669056,260,444,False,en
2215,667902449697558528,347,783,False,en
2216,667886921285246976,951,1692,False,en
2217,667885044254572545,416,752,False,en
2218,667878741721415682,106,360,False,en
2219,667873844930215936,364,570,False,en
2220,667866724293877760,926,2778,False,en
2221,667861340749471744,73,226,False,en
2222,667832474953625600,56,266,False,en
2223,667806454573760512,442,956,False,en
2224,667801013445750784,83,292,False,en
2225,667793409583771648,301,632,False,en
2226,667782464991965184,220,372,False,en
2227,667773195014021121,46,212,False,en
2228,667766675769573376,195,389,False,en
2229,667728196545200128,134,336,False,en
2230,667724302356258817,283,438,False,en
2231,667550904950915073,29,0,False,en
2232,667550882905632768,26,0,False,ro
2233,667549055577362432,2013,5237,False,en
2234,667546741521195010,113,311,False,en
2235,667544320556335104,478,782,False,en
2236,667538891197542400,59,186,False,en
2237,667534815156183040,470,738,False,en
2238,667530908589760512,216,424,False,en
2239,667524857454854144,1003,1541,False,en
2240,667517642048163840,174,339,False,en
2241,667509364010450944,1903,6215,False,en
2242,667502640335572993,198,496,False,en
2243,667495797102141441,238,474,False,en
2244,667491009379606528,199,468,False,en
2245,667470559035432960,87,230,False,en
2246,667455448082227200,55,177,False,en
2247,667453023279554560,78,287,False,en
2248,667443425659232256,513,699,False,en
2249,667437278097252352,211,409,False,en
2250,667435689202614272,79,278,False,nl
2251,667405339315146752,200,424,False,en
2252,667393430834667520,51,174,False,en
2253,667369227918143488,149,334,False,en
2254,667211855547486208,219,442,False,en
2255,667200525029539841,236,564,False,en
2256,667192066997374976,87,343,False,et
2257,667188689915760640,347,665,False,en
2258,667182792070062081,5449,12904,False,en
2259,667177989038297088,50,173,False,en
2260,667176164155375616,404,544,False,en
2261,667174963120574464,70,224,False,en
2262,667171260800061440,73,195,False,en
2263,667165590075940865,1010,2433,False,en
2264,667160273090932737,54,229,False,en
2265,667152164079423490,15026,43316,False,en
2266,667138269671505920,1942,4124,False,en
2267,667119796878725120,114,296,False,en
2268,667090893657276420,110,300,False,en
2269,667073648344346624,106,363,False,en
2270,667070482143944705,13,74,False,en
2271,667065535570550784,40,148,False,en
2272,667062181243039745,46,198,False,en
2273,667044094246576128,44,168,False,en
2274,667012601033924608,195,405,False,en
2275,666996132027977728,80,220,False,en
2276,666983947667116034,868,2307,False,en
2277,666837028449972224,485,726,False,en
2278,666835007768551424,69,189,False,en
2279,666826780179869698,81,231,False,en
2280,666817836334096384,223,458,False,en
2281,666804364988780544,79,210,False,en
2282,666786068205871104,425,676,False,en
2283,666781792255496192,171,341,False,en
2284,666776908487630848,151,310,False,en
2285,666739327293083650,60,212,False,en
2286,666701168228331520,190,383,False,en
2287,666691418707132416,43,166,False,en
2288,666649482315059201,550,1012,False,en
2289,666644823164719104,72,213,False,en
2290,666454714377183233,188,458,False,en
2291,666447344410484738,19,93,False,en
2292,666437273139982337,41,108,False,en
2293,666435652385423360,44,144,False,en
2294,666430724426358785,168,283,False,en
2295,666428276349472768,67,144,False,en
2296,666421158376562688,95,284,False,en
2297,666418789513326592,39,109,False,en
2298,666411507551481857,278,383,False,en
2299,666407126856765440,30,97,False,en
2300,666396247373291520,72,150,False,en
2301,666373753744588802,75,166,False,en
2302,666362758909284353,484,676,False,en
2303,666353288456101888,62,187,False,en
2304,666345417576210432,128,259,False,en
2305,666337882303524864,80,171,False,en
2306,666293911632134144,301,442,False,en
2307,666287406224695296,57,127,False,en
2308,666273097616637952,69,154,False,en
2309,666268910803644416,32,91,False,en
2310,666104133288665088,5627,12943,False,en
2311,666102155909144576,11,67,False,en
2312,666099513787052032,55,137,False,en
2313,666094000022159362,65,148,False,en
2314,666082916733198337,39,97,False,en
2315,666073100786774016,136,277,False,en
2316,666071193221509120,51,131,False,en
2317,666063827256086533,185,418,False,en
2318,666058600524156928,49,103,False,en
2319,666057090499244032,114,258,False,en
2320,666055525042405380,204,388,False,en
2321,666051853826850816,729,1061,False,en
2322,666050758794694657,51,119,False,en
2323,666049248165822465,37,92,False,en
2324,666044226329800704,118,253,False,en
2325,666033412701032449,37,103,False,en
2326,666029285002620928,40,116,False,en
2327,666020888022790149,436,2325,False,en
